,day,benchmark_wealth,bench_risky,portfolio_wealth,port_risky,pred_km
66,170,8656.230323284462,[0.17254178 0.17094111 0.14245378 0.17193505 0.17799374 0.16413454],6764.278085852891,[ 0.41633707  0.23491964  0.41163467 -0.23882381  0.6026111  -0.42667868],[ 0.00181882 -0.00537384  0.00380918 -0.01454077  0.00064086 -0.01542804]
67,171,8803.181615002555,[0.1629224  0.17416766 0.16084517 0.16779475 0.16568107 0.16858895],6712.199199694354,[ 0.44711201  0.25166449  0.40724435 -0.28175746  0.61818756 -0.44245095],[ 0.00159639 -0.00553779 -0.00348635 -0.01312814  0.00049409 -0.01550628]
68,172,8865.504034564066,[0.15805724 0.16470586 0.1659445  0.16269219 0.16900732 0.17959289],6513.870882702144,[ 0.44006544  0.25811755  0.39378524 -0.41590922  0.70486286 -0.38092186],[ 0.00140253 -0.00468573 -0.00343404 -0.02310398  0.00042511 -0.01424563]
69,173,8841.874922806608,[0.16590067 0.17279036 0.17164693 0.15533202 0.1700929  0.16423712],6925.471753604845,[ 0.41097326  0.25106444  0.35041454 -0.3636702   0.67489931 -0.32368135],[ 0.00090178 -0.00445772 -0.00336928 -0.01252359  0.00049849 -0.0101375 ]
70,174,8945.37610470977,[0.16976457 0.1586375  0.1652106  0.16537618 0.16523855 0.1757726 ],6845.849625807707,[ 0.4285004   0.24461419  0.25733725 -0.56137166  0.84281252 -0.2118927 ],[ 0.00041064 -0.00351477 -0.00663755 -0.02401952  0.0006781  -0.00688641]
71,175,8895.910138861378,[0.16456237 0.16926225 0.16533075 0.17033933 0.16909191 0.16141339],6824.4152164470715,[ 0.4221236   0.2478561   0.23619888 -0.57243119  0.85312301 -0.1868704 ],[ 0.00012041 -0.00322154 -0.00374139 -0.01346443  0.00084966 -0.00192882]
72,176,8777.846672900854,[0.17367939 0.16574729 0.16463979 0.1690322  0.16969965 0.15720168],6863.403011552435,[ 0.43161891  0.24185696  0.07397114 -0.61604445  0.85232487  0.01627257],[-0.00025073 -0.00259069 -0.00902611 -0.02453585  0.0010515   0.00128285]
73,177,8666.586022950833,[0.16685798 0.17279044 0.16595789 0.16657215 0.16835154 0.15947001],6889.278414002982,[ 0.42508758  0.246666    0.06141782 -0.61047624  0.84694117  0.03036367],[-0.00041804 -0.00225117 -0.00928163 -0.0245681   0.00125324  0.00163935]
74,178,8743.910612547692,[0.16517958 0.1798379  0.15621228 0.16685305 0.16457812 0.16733908],6977.413705905283,[ 0.41971808  0.2651633  -0.01540144 -0.6115639   0.91171187  0.03037209],[-0.00064575 -0.0017546  -0.01131746 -0.02424132  0.00140996  0.00018345]
75,179,8579.908374382654,[0.16744048 0.17106824 0.16936192 0.17262093 0.17164282 0.14786561],6923.835369656871,[ 0.4170182   0.26916567 -0.11139596 -0.59669979  0.99526301  0.02664887],[-0.00085134 -0.00060939 -0.01743501 -0.02377958  0.00151897 -0.00041281]
76,180,8371.294710199441,[0.17196224 0.16325911 0.1700557  0.16459944 0.16838407 0.16173944],6907.67766788867,[ 0.42086803  0.24973438 -0.1111779  -0.56827115  0.98355061  0.02529604],[-0.00114031  0.00030254 -0.01087646 -0.02036005  0.00167323 -0.00509563]
77,181,8308.81132280531,[0.17138519 0.16811469 0.16382373 0.17029794 0.16585623 0.16052223],6842.042031663176,[ 0.43371879  0.25244862 -0.15635529 -0.5874982   1.03539388  0.02229221],[-0.0013499   0.0009825  -0.01517637 -0.02355666  0.00171658 -0.01011542]
78,182,8259.042189953885,[0.17071517 0.17008742 0.16200093 0.16571252 0.16826747 0.16321649],7037.257121452689,[ 0.4293854   0.24900733 -0.14689162 -0.51942911  1.07932674 -0.09139874],[-0.00138516  0.00149588 -0.01387597 -0.01310324  0.00166993 -0.01541149]
79,183,8168.358071522162,[0.17779683 0.16085205 0.15740014 0.16294421 0.1700936  0.17091317],7414.549762907564,[ 0.43001703  0.22560727 -0.2480897  -0.40869396  1.08914871 -0.08798935],[-0.00127475  0.00230328 -0.02701169 -0.01870862  0.00163824 -0.02012799]
